year,donor_name,recipient_name,usd_disbursement,usd_disbursement_deflated
2021,International Bank for Reconstruction and Development,Indonesia,184.2,178.665373
2021,International Bank for Reconstruction and Development,Iraq,5.929166,5.751013
2021,International Bank for Reconstruction and Development,Guatemala,2.485714,2.411026
2021,International Bank for Reconstruction and Development,Eswatini,4.788,4.644136
2021,International Bank for Reconstruction and Development,North Macedonia,22.689174,22.007436
2021,International Bank for Reconstruction and Development,Morocco,224.428493,217.685125
2021,International Bank for Reconstruction and Development,Armenia,0,0
2021,International Bank for Reconstruction and Development,Albania,0.210362,0.204042
2021,International Bank for Reconstruction and Development,Panama,41.505598,40.258486
2021,International Bank for Reconstruction and Development,Dominican Republic,5.864489,5.68828
2021,International Bank for Reconstruction and Development,Pakistan,16.712269,16.210118
2021,International Bank for Reconstruction and Development,Azerbaijan,0,0
2021,International Bank for Reconstruction and Development,Mauritius,0,0
2021,International Bank for Reconstruction and Development,China (People's Republic of),55.547611,53.878581
2021,International Bank for Reconstruction and Development,Antigua and Barbuda,0,0
2021,International Bank for Reconstruction and Development,Philippines,505.484719,490.2965
2021,International Bank for Reconstruction and Development,Ukraine,221.485809,214.83086
2021,International Bank for Reconstruction and Development,Jamaica,30.199706,29.292301
2021,International Bank for Reconstruction and Development,Mexico,307.50371,298.264194
2021,International Bank for Reconstruction and Development,Peru,131.3408,127.394423
2021,International Bank for Reconstruction and Development,Egypt,10,9.699532
2021,International Bank for Reconstruction and Development,Congo,4.362905,4.231813
2021,International Bank for Reconstruction and Development,Cameroon,1.167729,1.132643
2021,International Bank for Reconstruction and Development,Argentina,127.541086,123.708879
2021,International Bank for Reconstruction and Development,Papua New Guinea,0,0
2021,International Bank for Reconstruction and Development,India,1.9108,1.853388
2021,International Bank for Reconstruction and Development,Ecuador,116.008984,112.523281
2021,International Bank for Reconstruction and Development,Iran,0,0
2021,International Bank for Reconstruction and Development,Saint Vincent and the Grenadines,0,0
2021,International Bank for Reconstruction and Development,Paraguay,0,0
2021,International Bank for Reconstruction and Development,Serbia,12.993463,12.60305
2021,International Bank for Reconstruction and Development,Lebanon,0.615,0.596521
2021,International Bank for Reconstruction and Development,Belarus,0,0
2021,International Bank for Reconstruction and Development,Sri Lanka,0.0161,0.015616
2021,International Bank for Reconstruction and Development,Türkiye,75.353893,73.089747
2021,International Bank for Reconstruction and Development,Costa Rica,30,29.098595
2021,International Bank for Reconstruction and Development,Fiji,3.5,3.394836
2021,International Bank for Reconstruction and Development,Botswana,42.5,41.223009
2021,International Bank for Reconstruction and Development,Uzbekistan,64.5,62.561979
2021,International Development Association,Benin,30.523279,29.606151
2021,International Development Association,Ethiopia,173.766822,168.545678
2021,International Development Association,Guinea-Bissau,3.82003,3.705251
2021,International Development Association,Mali,9.300321,9.020876
2021,International Development Association,Ghana,58.275143,56.524159
2021,International Development Association,Kenya,11.526644,11.180304
2021,International Development Association,Cabo Verde,17.218564,16.701199
2021,International Development Association,Honduras,0,0
2021,International Development Association,Lao People's Democratic Republic,4.550489,4.413761
2021,International Development Association,Sri Lanka,9.315003,9.035117
2021,International Development Association,Rwanda,52.289088,50.717965
2021,International Development Association,Pakistan,436.071684,422.969107
2021,International Development Association,Djibouti,7.214377,6.997607
2021,International Development Association,Uzbekistan,121.970251,118.30543
2021,International Development Association,Niger,33.624757,32.614438
2021,International Development Association,Marshall Islands,0.123574,0.119861
2021,International Development Association,Gambia,3.164133,3.069062
2021,International Development Association,Bangladesh,272.73716,264.542271
2021,International Development Association,Tajikistan,3.785024,3.671296
2021,International Development Association,Democratic Republic of the Congo,1.615054,1.566528
2021,International Development Association,Tanzania,42.672936,41.390748
2021,International Development Association,Malawi,7.158967,6.943862
2021,International Development Association,Zimbabwe,8.750791,8.487857
2021,International Development Association,Somalia,39.552123,38.363706
2021,International Development Association,Cameroon,29.500205,28.613817
2021,International Development Association,"Western Africa, regional",0.043346,0.042043
2021,International Development Association,Chad,0.32865,0.318775
2021,International Development Association,Mozambique,18.398004,17.845202
2021,International Development Association,Afghanistan,10.915495,10.587518
2021,International Development Association,Guinea,11.899569,11.542024
2021,International Development Association,South Sudan,12.029428,11.667981
2021,International Development Association,Burundi,2.361256,2.290307
2021,International Development Association,Togo,4.434012,4.300784
2021,International Development Association,Burkina Faso,50.220827,48.711847
2021,International Development Association,Saint Vincent and the Grenadines,21.142367,20.507105
2021,International Development Association,Saint Lucia,7.964731,7.725416
2021,International Development Association,Madagascar,82.641096,80.157993
2021,International Development Association,Mauritania,10.619896,10.300801
2021,International Development Association,Sudan,327.296645,317.462414
2021,International Development Association,Yemen,155.231056,150.566854
2021,International Development Association,Moldova,15.85544,15.379035
2021,International Development Association,Côte d'Ivoire,144.807753,140.456738
2021,International Development Association,Kosovo,5.387137,5.225271
2021,International Development Association,Senegal,51.241147,49.701513
2021,International Development Association,Bolivia,3.745355,3.632819
2021,International Development Association,Maldives,16.041367,15.559374
2021,International Development Association,India,214.902373,208.445235
2021,International Development Association,Nigeria,226.687328,219.87609
2021,International Development Association,Congo,23.467329,22.76221
2021,International Development Association,Grenada,4.25,4.122301
2021,International Development Association,Central African Republic,1.526074,1.480221
2021,International Development Association,Tuvalu,0,0
2021,International Development Association,Tonga,3.033608,2.942457
2021,International Development Association,Fiji,60.038138,58.234182
2021,International Development Association,Nepal,37.265223,36.14552
2021,International Development Association,Haiti,5.184377,5.028602
2021,International Development Association,Sao Tome and Principe,5.965818,5.786564
2021,International Development Association,Liberia,11.073738,10.741007
2021,International Development Association,"Eastern Africa, regional",0.261518,0.253661
2021,International Development Association,Dominica,3.25,3.152348
2021,International Development Association,Bhutan,3.486589,3.381828
2021,International Development Association,Comoros,3.562641,3.455594
2021,International Development Association,Viet Nam,22.628013,21.948114
2021,International Development Association,Cambodia,1.748423,1.695889
2021,International Development Association,Armenia,1.305885,1.266647
2021,International Development Association,Bosnia and Herzegovina,0,0
2021,International Development Association,China (People's Republic of),0,0
2021,International Development Association,Kyrgyzstan,0,0
2021,International Development Association,Azerbaijan,0,0
2021,International Development Association,Georgia,0,0
2021,International Development Association,Albania,0,0
2021,International Development Association,North Macedonia,0,0
2021,International Development Association,Uganda,0.003959,0.00384
2021,International Development Association,Egypt,0,0
2021,International Development Association,Lesotho,5.791499,5.617482
2021,International Development Association,Indonesia,0,0
2021,International Development Association,Zambia,39.675383,38.483265
2021,International Development Association,Nicaragua,0,0
2021,International Development Association,Angola,0,0
2021,International Development Association,Mongolia,0.346645,0.336229
2021,International Development Association,Sierra Leone,9.854043,9.55796
2021,International Development Association,Papua New Guinea,0,0
2021,International Development Association,Serbia,0,0
2021,International Development Association,Montenegro,0,0
2021,William and Flora Hewlett Foundation,"Bilateral, unspecified",1,1.07041
2021,William and Flora Hewlett Foundation,"South of Sahara, regional",0.35,0.374644
2021,Rockefeller Foundation,"Bilateral, unspecified",0.75,0.802808
2021,Rockefeller Foundation,India,0.199372,0.21341
2022,UNRWA,Jordan,1.0667,1.0667
2022,UNRWA,Lebanon,0.48845,0.48845
2022,UNRWA,West Bank and Gaza Strip,0.80475,0.80475
2022,UNRWA,Syrian Arab Republic,0.44588,0.44588
2022,Arab Fund (AFESD),Egypt,0,0
2022,Arab Fund (AFESD),"Middle East, regional",0,0
2022,Arab Fund (AFESD),Jordan,0.03871,0.03871
2022,Arab Fund (AFESD),Yemen,0.122581,0.122581
2022,Bernard van Leer Foundation,Ukraine,0.105111,0.105111
2022,Bernard van Leer Foundation,Brazil,0.340977,0.340977
2022,Bernard van Leer Foundation,"Bilateral, unspecified",1.231674,1.231674
2022,Bernard van Leer Foundation,"South of Sahara, regional",0.111492,0.111492
2022,Bernard van Leer Foundation,"Far East Asia, regional",0.110294,0.110294
2022,Bernard van Leer Foundation,"America, regional",0.103765,0.103765
2022,Bernard van Leer Foundation,Peru,0.052866,0.052866
2022,Bernard van Leer Foundation,"North of Sahara, regional",0.025426,0.025426
2022,Bernard van Leer Foundation,"Middle East, regional",0.025426,0.025426
2022,Conrad N. Hilton Foundation,Zambia,1.4109,1.4109
2022,Conrad N. Hilton Foundation,Kenya,0.3303,0.3303
2022,Conrad N. Hilton Foundation,Nigeria,0.3835,0.3835
2022,Conrad N. Hilton Foundation,Uganda,0.388,0.388
2022,Conrad N. Hilton Foundation,Haiti,0.075,0.075
2022,Conrad N. Hilton Foundation,Colombia,0.432,0.432
2022,Conrad N. Hilton Foundation,Viet Nam,0.08,0.08
2022,Conrad N. Hilton Foundation,Ghana,0.2028,0.2028
2022,Conrad N. Hilton Foundation,Tanzania,0.0585,0.0585
2022,David and Lucile Packard Foundation,Ethiopia,0.05,0.05
2022,John D. and Catherine T. MacArthur Foundation,Kenya,0.548211,0.548211
2022,John D. and Catherine T. MacArthur Foundation,Moldova,0.548211,0.548211
2022,Children's Investment Fund Foundation,India,0.251838,0.251838
2022,Azerbaijan,Ethiopia,0.01,0.01
2022,Azerbaijan,Kyrgyzstan,6,6
2022,Bill & Melinda Gates Foundation,India,0.737331,0.737331
2022,Bill & Melinda Gates Foundation,Ethiopia,0.8,0.8
2022,Bill & Melinda Gates Foundation,"Bilateral, unspecified",0.536525,0.536525
2022,Azerbaijan,China (People's Republic of),0.058,0.058
2022,Bill & Melinda Gates Foundation,"South of Sahara, regional",0.135961,0.135961
2022,Bill & Melinda Gates Foundation,Botswana,0.012861,0.012861
2022,Bill & Melinda Gates Foundation,Zambia,0.012861,0.012861
2022,Bill & Melinda Gates Foundation,"Africa, regional",0.398705,0.398705
2022,Azerbaijan,Uganda,0.02507,0.02507
2022,Azerbaijan,Somalia,0.0235,0.0235
2022,Azerbaijan,"Bilateral, unspecified",0.012789,0.012789
2022,Asian Development Bank,Lao People's Democratic Republic,0.119431,0.119431
2022,Asian Development Bank,Mongolia,29.940204,29.940204
2022,Asian Development Bank,Fiji,30,30
2022,Asian Development Bank,Kyrgyzstan,35,35
2022,Asian Development Bank,Pakistan,914.89504,914.89504
2022,Asian Development Bank,Vanuatu,0.003244,0.003244
2022,Asian Development Bank,Palau,0.218038,0.218038
2022,Asian Development Bank,Tajikistan,25,25
2022,Asian Development Bank,Nepal,0,0
2022,Asian Development Bank,"Oceania, regional",0.369626,0.369626
2022,Asian Development Bank,"Asia, regional",0.5276,0.5276
2022,Asian Development Bank,China (People's Republic of),7.677441,7.677441
2022,Asian Development Bank,"Far East Asia, regional",0.55324,0.55324
2022,Asian Development Bank,Georgia,0.126943,0.126943
2022,Asian Development Bank,Philippines,1.652222,1.652222
2022,Asian Development Bank,India,0.408565,0.408565
2022,Asian Development Bank,Bangladesh,134.849876,134.849876
2022,Asian Development Bank,"South Asia, regional",0.327005,0.327005
2022,Asian Development Bank,"Central Asia, regional",0.090682,0.090682
2022,Asian Development Bank,Timor-Leste,0,0
2022,Asian Development Bank,Marshall Islands,0,0
2022,Asian Development Bank,Maldives,0.051284,0.051284
2022,Asian Development Bank,Sri Lanka,140.689608,140.689608
2022,Asian Development Bank,Tonga,0.054887,0.054887
2022,Asian Development Bank,Uzbekistan,250,250
2022,Asian Development Bank,Indonesia,100,100
2022,Asian Development Bank,Viet Nam,0,0
2022,Asian Development Bank,Armenia,0,0
2022,Asian Development Bank,Samoa,0,0
2022,Asian Development Bank,Myanmar,0.008359,0.008359
2022,Asian Development Bank,Cambodia,0,0
2022,Dutch Postcode Lottery,South Africa,0.525818,0.525818
2022,Dutch Postcode Lottery,"Bilateral, unspecified",2.1059,2.1059
2022,Dutch Postcode Lottery,India,0.525818,0.525818
2022,Dutch Postcode Lottery,Sudan,0.063098,0.063098
2022,Swedish Postcode Lottery,"Bilateral, unspecified",1.216894,1.216894
2022,Swedish Postcode Lottery,Afghanistan,0.555022,0.555022
2022,People's Postcode Lottery,"Bilateral, unspecified",0.369822,0.369822
2022,Norwegian Postcode Lottery,"Bilateral, unspecified",5.36334,5.36334
2022,Luxembourg,Burkina Faso,0.037031,0.037031
2022,Luxembourg,Bangladesh,0.046061,0.046061
2022,Luxembourg,Cambodia,0.249524,0.249524
2022,Luxembourg,Cabo Verde,0.068256,0.068256
2022,Luxembourg,Nepal,0.154262,0.154262
2022,Luxembourg,"Africa, regional",0.29762,0.29762
2022,Luxembourg,"Asia, regional",0.208804,0.208804
2022,Luxembourg,Madagascar,0.094599,0.094599
2022,Luxembourg,Benin,0.037477,0.037477
2022,Luxembourg,Mali,0.072347,0.072347
2022,Luxembourg,Côte d'Ivoire,0.067164,0.067164
2022,Luxembourg,Togo,0.009104,0.009104
2022,Luxembourg,Senegal,0.000494,0.000494
2022,Luxembourg,Bolivia,0.166874,0.166874
2022,Luxembourg,"Far East Asia, regional",0.749062,0.749062
2022,Bulgaria,North Macedonia,0.05415,0.05415
2022,Bulgaria,Albania,0.040332,0.040332
2022,Bulgaria,Montenegro,0.036793,0.036793
2022,Bulgaria,Georgia,0.018607,0.018607
2022,Slovak Republic,Cambodia,0,0
2022,Slovak Republic,Bosnia and Herzegovina,0.031549,0.031549
2022,Slovak Republic,Lebanon,0.000992,0.000992
2022,Slovak Republic,Serbia,0.017339,0.017339
2022,Slovak Republic,Albania,0.011871,0.011871
2022,Slovak Republic,Brazil,0.010516,0.010516
2022,Slovak Republic,Belarus,0.025603,0.025603
2022,Slovak Republic,Ukraine,0.216494,0.216494
2022,Lithuania,Albania,0.002009,0.002009
2022,Lithuania,Georgia,0.00509,0.00509
2022,Lithuania,Moldova,0.003618,0.003618
2022,Lithuania,Azerbaijan,0.010022,0.010022
2022,Austria,Uganda,0.514029,0.514029
2022,Austria,Bosnia and Herzegovina,0.376104,0.376104
2022,Austria,Georgia,0.552844,0.552844
2022,Austria,Burkina Faso,0.341781,0.341781
2022,Austria,Armenia,0.423326,0.423326
2022,Austria,"Europe, regional",0.225587,0.225587
2022,Austria,Jordan,0.452203,0.452203
2022,Austria,India,0.138711,0.138711
2022,Austria,Ukraine,10.642549,10.642549
2022,Austria,Myanmar,0.000588,0.000588
2022,Austria,Moldova,0.267931,0.267931
2022,Austria,"Bilateral, unspecified",0.100957,0.100957
2022,Austria,West Bank and Gaza Strip,0.056788,0.056788
2022,Austria,North Macedonia,0.007341,0.007341
2022,Austria,Ghana,0.008297,0.008297
2022,Austria,Democratic Republic of the Congo,0.008729,0.008729
2022,Austria,Syrian Arab Republic,0.002177,0.002177
2022,Austria,Bolivia,0.0757,0.0757
2022,Austria,Kazakhstan,0,0
2022,Austria,Kenya,0.219296,0.219296
2022,Austria,Belarus,0.015775,0.015775
2022,Austria,Serbia,0.018929,0.018929
2022,Austria,Nepal,0.008981,0.008981
2022,Austria,Sierra Leone,0.000736,0.000736
2022,Austria,Thailand,0.015775,0.015775
2022,Austria,Tanzania,0.031212,0.031212
2022,Austria,South Sudan,0.004101,0.004101
2022,Austria,Guatemala,0.003997,0.003997
2022,Austria,Rwanda,0.001052,0.001052
2022,Austria,Egypt,0.004101,0.004101
2022,Austria,Kosovo,0.002629,0.002629
2022,Austria,Albania,0.004206,0.004206
2022,Austria,Malawi,0.003155,0.003155
2022,Austria,Senegal,0.002629,0.002629
2022,Austria,Nigeria,0.000946,0.000946
2022,Austria,Mozambique,0.221842,0.221842
2022,Austria,Ethiopia,0.126012,0.126012
2022,Austria,"Eastern Africa, regional",0.085146,0.085146
2022,Central American Bank for Economic Integration,Honduras,0,0
2022,Sweden,Ethiopia,4.845606,4.845606
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,India,0,0
2022,Sweden,Tanzania,15.265718,15.265718
2022,Sweden,Mozambique,2.104185,2.104185
2022,Sweden,"Bilateral, unspecified",0.71368,0.71368
2022,Sweden,Sudan,1.531499,1.531499
2022,Sweden,Zambia,5.136671,5.136671
2022,Sweden,Kenya,1.179291,1.179291
2022,Sweden,Zimbabwe,0.091013,0.091013
2022,Sweden,Rwanda,7.31323,7.31323
2022,Sweden,Uganda,4.841846,4.841846
2022,Sweden,Cambodia,0.091013,0.091013
2022,Sweden,Somalia,1.31385,1.31385
2022,Sweden,Liberia,0.643074,0.643074
2022,Sweden,"Middle East, regional",0.244408,0.244408
2022,Sweden,"Caribbean & Central America, regional",0.100594,0.100594
2022,Sweden,"Asia, regional",0.504091,0.504091
2022,Sweden,"South of Sahara, regional",0.534642,0.534642
2022,Sweden,Ukraine,0.198581,0.198581
2022,La Caixa Banking Foundation,Madagascar,0.050618,0.050618
2022,La Caixa Banking Foundation,Nepal,0.023983,0.023983
2022,La Caixa Banking Foundation,Guatemala,0.052582,0.052582
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Guinea-Bissau,0,0
2022,Sweden,Iraq,0.10104,0.10104
2022,Sweden,Syrian Arab Republic,5.441396,5.441396
2022,Sweden,Georgia,2.057838,2.057838
2022,Sweden,Burkina Faso,4.847789,4.847789
2022,Sweden,Moldova,0.90562,0.90562
2022,Sweden,Bolivia,0.037037,0.037037
2022,Sweden,Democratic Republic of the Congo,0.056194,0.056194
2022,Sweden,West Bank and Gaza Strip,2.968034,2.968034
2022,Sweden,Yemen,2.968034,2.968034
2022,Sweden,Albania,0.085875,0.085875
2022,Sweden,Colombia,0.145256,0.145256
2022,Sweden,"America, regional",0.054768,0.054768
2022,Sweden,Türkiye,0.049434,0.049434
2022,Finland,"Bilateral, unspecified",0.681005,0.681005
2022,Finland,"Middle East, regional",0.525818,0.525818
2022,Finland,Malaysia,0,0
2022,Finland,Ukraine,0.026674,0.026674
2022,Finland,Côte d'Ivoire,0.438361,0.438361
2022,Finland,Somalia,0.928102,0.928102
2022,Finland,Burkina Faso,0.287317,0.287317
2022,Finland,Nepal,0.403608,0.403608
2022,Finland,Philippines,0.179405,0.179405
2022,Finland,Zambia,0.526516,0.526516
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Côte d'Ivoire,0,0
2022,Finland,Ethiopia,0.005779,0.005779
2022,Finland,Mozambique,1.261962,1.261962
2022,Finland,"Africa, regional",0.098455,0.098455
2022,Finland,"Asia, regional",0.054222,0.054222
2022,Finland,"Western Africa, regional",0.033318,0.033318
2022,Finland,Lebanon,0.520559,0.520559
2022,Finland,Kenya,0.0044,0.0044
2022,Finland,Tanzania,0.052565,0.052565
2022,Finland,Uganda,0.013145,0.013145
2022,Finland,Kazakhstan,0.00482,0.00482
2022,Finland,West Bank and Gaza Strip,0.069408,0.069408
2022,Finland,Syrian Arab Republic,0.420654,0.420654
2022,Netherlands,"Bilateral, unspecified",9.464718,9.464718
2022,Netherlands,Armenia,0.005258,0.005258
2022,Netherlands,Iraq,2.202124,2.202124
2022,Netherlands,Suriname,0.461497,0.461497
2022,Netherlands,Jordan,14.722894,14.722894
2022,Croatia,"Bilateral, unspecified",0.59545,0.59545
2022,Croatia,Bosnia and Herzegovina,0.00348,0.00348
2022,Croatia,Serbia,0.00692,0.00692
2022,European Bank for Reconstruction and Development,Jordan,0,0
2022,European Bank for Reconstruction and Development,Georgia,19.919069,19.919069
2022,European Bank for Reconstruction and Development,Egypt,6.698,6.698
2022,European Bank for Reconstruction and Development,Tajikistan,0,0
2022,European Bank for Reconstruction and Development,Montenegro,0,0
2022,European Bank for Reconstruction and Development,Albania,0,0
2022,Joint Sustainable Development Goals Fund,Albania,0.4275,0.4275
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Tunisia,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Argentina,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Sao Tome and Principe,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Fiji,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,West Bank and Gaza Strip,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Panama,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Kazakhstan,0,0
2022,COVID-19 Response and Recovery Multi-Partner Trust Fund,Dominican Republic,0,0
2022,Joint Sustainable Development Goals Fund,Costa Rica,0,0
2022,Joint Sustainable Development Goals Fund,Ecuador,0,0
2022,Joint Sustainable Development Goals Fund,Lao People's Democratic Republic,0,0
2022,Joint Sustainable Development Goals Fund,Madagascar,0,0
2022,Joint Sustainable Development Goals Fund,Sao Tome and Principe,0,0
2022,Joint Sustainable Development Goals Fund,Somalia,0,0
2022,Joint Sustainable Development Goals Fund,Tanzania,0,0
2022,Joint Sustainable Development Goals Fund,Thailand,0,0
2022,Joint Sustainable Development Goals Fund,Uzbekistan,0,0
2022,Joint Sustainable Development Goals Fund,Bangladesh,0,0
2022,Joint Sustainable Development Goals Fund,Mexico,0,0
2022,Joint Sustainable Development Goals Fund,Argentina,0,0
2022,Joint Sustainable Development Goals Fund,Brazil,0,0
2022,Joint Sustainable Development Goals Fund,Gabon,0,0
2022,Joint Sustainable Development Goals Fund,Indonesia,0,0
2022,Joint Sustainable Development Goals Fund,Kenya,0,0
2022,Joint Sustainable Development Goals Fund,Nigeria,0,0
2022,Joint Sustainable Development Goals Fund,Belize,0.3592,0.3592
2022,Joint Sustainable Development Goals Fund,Dominican Republic,0.3627,0.3627
2022,Joint Sustainable Development Goals Fund,Guinea-Bissau,0.4792,0.4792
2022,Joint Sustainable Development Goals Fund,Jamaica,0.358183,0.358183
2022,Joint Sustainable Development Goals Fund,Haiti,0.4782,0.4782
2022,Joint Sustainable Development Goals Fund,Suriname,0.3572,0.3572
2022,Joint Sustainable Development Goals Fund,Zimbabwe,0.25,0.25
2022,Joint Sustainable Development Goals Fund,Kyrgyzstan,0.249996,0.249996
2022,Joint Sustainable Development Goals Fund,Malawi,0.25,0.25
2022,Joint Sustainable Development Goals Fund,Morocco,0.25,0.25
2022,Joint Sustainable Development Goals Fund,Mongolia,0.249845,0.249845
2022,Joint Sustainable Development Goals Fund,Democratic Republic of the Congo,0.25,0.25
2022,Joint Sustainable Development Goals Fund,Guyana,0.25,0.25
2022,Joint Sustainable Development Goals Fund,Serbia,0.25,0.25
2022,Joint Sustainable Development Goals Fund,Turkmenistan,0.25,0.25
2022,Oak Foundation,"Bilateral, unspecified",1,1
2022,Oak Foundation,South Africa,1.83148,1.83148
2022,Oak Foundation,Kyrgyzstan,0.2,0.2
2022,Oak Foundation,Zimbabwe,1.065603,1.065603
2022,Michael & Susan Dell Foundation,India,0.36723,0.36723
2022,UBS Optimus Foundation,South Africa,0.139464,0.139464
2022,UBS Optimus Foundation,Cambodia,0.104745,0.104745
2022,UBS Optimus Foundation,India,1.369542,1.369542
2022,Fondation Botnar,Morocco,0.191555,0.191555
2022,Ford Foundation,India,0.213868,0.213868
2022,Ford Foundation,"North of Sahara, regional",0.1525,0.1525
2022,Ford Foundation,Tunisia,0.400833,0.400833
2022,Ford Foundation,Lebanon,0.083333,0.083333
2022,Ford Foundation,Jordan,0.198333,0.198333
2022,Ford Foundation,China (People's Republic of),0.647,0.647
2022,Ford Foundation,"Middle East, regional",0.1,0.1
2022,Ford Foundation,South Africa,0,0
2022,Ford Foundation,"Bilateral, unspecified",0.27,0.27
2022,Ford Foundation,Nigeria,0.075,0.075
2022,Ford Foundation,"Asia, regional",0.079515,0.079515
2022,Ford Foundation,"America, regional",0.079515,0.079515
2022,Ford Foundation,"Africa, regional",0.079515,0.079515
2022,Ford Foundation,"Western Africa, regional",0.075,0.075
2022,Ford Foundation,"Southern Africa, regional",0.075,0.075
2022,Ford Foundation,"Middle Africa, regional",0.075,0.075
2022,Ford Foundation,"Eastern Africa, regional",0.075,0.075
2022,Norway,Malawi,0.663921,0.663921
2022,Norway,"South Asia, regional",0.057548,0.057548
2022,Norway,"Eastern Africa, regional",0.030879,0.030879
2022,Norway,Zambia,0.58796,0.58796
2022,Norway,"Bilateral, unspecified",4.01715,4.01715
2022,Norway,Sudan,0.089047,0.089047
2022,Norway,Liberia,0.060364,0.060364
2022,Norway,Sierra Leone,0.037494,0.037494
2022,Norway,Zimbabwe,0.061788,0.061788
2022,Norway,Ukraine,1.049936,1.049936
2022,Norway,Guatemala,0.101196,0.101196
2022,Norway,Myanmar,0.407466,0.407466
2022,Norway,Somalia,0.310694,0.310694
2022,Norway,South Sudan,0.420475,0.420475
2022,Norway,Tanzania,9.504624,9.504624
2022,Norway,Mozambique,2.288592,2.288592
2022,Norway,Libya,0.312081,0.312081
2022,Norway,West Bank and Gaza Strip,4.161089,4.161089
2022,Latvia,"Bilateral, unspecified",0.021033,0.021033
2022,Latvia,Azerbaijan,0.000557,0.000557
2022,Saudi Arabia,Tajikistan,0.811996,0.811996
2022,Saudi Arabia,Yemen,6.285787,6.285787
2022,Saudi Arabia,Sudan,0.5,0.5
2022,Saudi Arabia,Egypt,0,0
2022,African Development Fund,Togo,2.213181,2.213181
2022,African Development Fund,Mozambique,1.041775,1.041775
2022,African Development Fund,Cameroon,0.166212,0.166212
2022,African Development Fund,Benin,0,0
2022,African Development Fund,Côte d'Ivoire,0,0
2022,African Development Fund,Ethiopia,0,0
2022,African Development Fund,Kenya,0,0
2022,African Development Fund,Rwanda,0,0
2022,African Development Fund,Zambia,0,0
2022,African Development Fund,Burundi,0.625364,0.625364
2022,African Development Fund,South Sudan,0.608945,0.608945
2022,African Development Fund,"Africa, regional",0.120161,0.120161
2022,African Development Bank,Tunisia,0,0
2022,UNICEF,Timor-Leste,0.036,0.036
2022,UNICEF,Viet Nam,0.435,0.435
2022,UNICEF,Paraguay,0.088,0.088
2022,UNICEF,Comoros,0.07,0.07
2022,UNICEF,West Bank and Gaza Strip,0.604,0.604
2022,UNICEF,Egypt,0.332,0.332
2022,UNICEF,Mali,1.018,1.018
2022,UNICEF,Bangladesh,1.483,1.483
2022,UNICEF,Serbia,0.044,0.044
2022,UNICEF,Tanzania,2.599,2.599
2022,UNICEF,Yemen,0.178,0.178
2022,UNICEF,China (People's Republic of),0.557,0.557
2022,UNICEF,Sierra Leone,0.492,0.492
2022,UNICEF,Montenegro,0.098,0.098
2022,UNICEF,India,4.252,4.252
2022,UNICEF,Lao People's Democratic Republic,0.298,0.298
2022,UNICEF,Mozambique,0.904,0.904
2022,UNICEF,Uganda,1.292,1.292
2022,UNICEF,Burkina Faso,0.348,0.348
2022,UNICEF,Bosnia and Herzegovina,0.089,0.089
2022,UNICEF,Belarus,0.113,0.113
2022,UNICEF,Tunisia,0.13,0.13
2022,UNICEF,Uzbekistan,0.539,0.539
2022,UNICEF,Eritrea,0.03,0.03
2022,UNICEF,Maldives,0.095,0.095
2022,UNICEF,"Bilateral, unspecified",4.064,4.064
2022,UNICEF,Armenia,0.137,0.137
2022,UNICEF,El Salvador,0.516,0.516
2022,UNICEF,Angola,0.56,0.56
2022,UNICEF,Cabo Verde,0.167,0.167
2022,UNICEF,Zimbabwe,0.33,0.33
2022,UNICEF,Guinea,0.154,0.154
2022,UNICEF,Cambodia,0.537,0.537
2022,UNICEF,Azerbaijan,0.148,0.148
2022,UNICEF,Rwanda,0.731,0.731
2022,UNICEF,Georgia,0.178,0.178
2022,UNICEF,Iran,0.142,0.142
2022,UNICEF,Cuba,0.085,0.085
2022,UNICEF,Morocco,0.257,0.257
2022,UNICEF,Kenya,1.05,1.05
2022,UNICEF,Nepal,0.451,0.451
2022,UNICEF,Türkiye,0.233,0.233
2022,UNICEF,Guinea-Bissau,0.049,0.049
2022,UNICEF,Haiti,0.247,0.247
2022,UNICEF,Iraq,0.117,0.117
2022,UNICEF,Mongolia,0.081,0.081
2022,UNICEF,Malaysia,0.146,0.146
2022,UNICEF,Jordan,0.02,0.02
2022,UNICEF,Albania,0.06,0.06
2022,UNICEF,Cameroon,0.167,0.167
2022,UNICEF,Ukraine,0.135,0.135
2022,UNICEF,Fiji,0.934,0.934
2022,UNICEF,Burundi,0.644,0.644
2022,UNICEF,Côte d'Ivoire,0.257,0.257
2022,UNICEF,Myanmar,0.724,0.724
2022,UNICEF,Philippines,0.165,0.165
2022,UNICEF,Democratic Republic of the Congo,0.498,0.498
